tesda_inst_id,name,region,old_region,province,old_province,city_municipality,old_city_municipality,district,municipality_class,type_of_institution,classification,institution_classification,address,latitude,longitude,coord_status,psgc_observed_region,psgc_observed_province,psgc_observed_municity,psgc_observed_barangay
TESDA07526,DATU MAMUNDAS MAMALUMPONG INTEGRATED SCHOOL,Region XII,Region XII - SOCCSKSARGEN,Sarangani,Sarangani,,,,,,,Assessment Center Only,"Purok 2 Domolok Alabel, Sarangani Province",6.1912288,125.2480514,valid,12,12080,1208001,1208001005
TESDA07527,"ENVIROGREEN VILLAGE EDUCATIONAL FOUNDATION, INC.",Region XII,Region XII - SOCCSKSARGEN,Sarangani,Sarangani,,,,,,,Both,"Purok 7, Brgy. Katangawan, General Santos City",6.181497,125.22156,valid,12,12308,1230800,1230800009
TESDA07528,"EURO ASIA COLLEGE OF TECHNOLOGY, INC.",Region XII,Region XII - SOCCSKSARGEN,Sarangani,Sarangani,,,,,,,Both,"C.t. Martinez Cor. F. Lopez Sts., Poblacion, Kiamba, Sarangani Province",5.989231,124.623805,valid,12,12080,1208003,1208003014
TESDA07529,"FARMSYSTEMS AND SKILLS DEVELOPMENT ACADEMY, INC.",Region XII,Region XII - SOCCSKSARGEN,Sarangani,Sarangani,,,,,,,Both,"Purok 3a, Katangawan, General Santos City",6.1853302,125.2240594,valid,12,12308,1230800,1230800009
TESDA07530,GENERAL SANTOS CITY NATIONAL HIGH SCHOOL,Region XII,Region XII - SOCCSKSARGEN,Sarangani,Sarangani,,,,,,,Assessment Center Only,"Rizal St. Brgy. Calumpang, General Santos City",6.0770276,125.1417957,valid,12,12308,1230800,1230800033
TESDA07531,GENERAL SANTOS NATIONAL SCHOOL OF ARTS AND TRADES,Region XII,Region XII - SOCCSKSARGEN,Sarangani,Sarangani,,,,,,,Both,"Tiongson St., Lagao, General Santos City",6.132139,125.183083,valid,12,12308,1230800,1230800011
TESDA07532,"GENSAN COLLEGE OF TECHNOLOGY, INC.",Region XII,Region XII - SOCCSKSARGEN,Sarangani,Sarangani,,,,,,,Both,"Gct Bldg., Camia St., General Santos City",6.115269,125.174583,valid,12,12308,1230800,1230800007
TESDA07533,"GENSAN SECURITY TRAINING INSTITUTE, INC.",Region XII,Region XII - SOCCSKSARGEN,Sarangani,Sarangani,,,,,,,Both,"Prk. 03 Extension, Lanton, Apopong, General Santos City",6.1238161,125.1270001,valid,12,12308,1230800,1230800029
TESDA07534,"GERARDO'S SCHOOL OF CULINARY ARTS AND CAKE DECORATING, INC.",Region XII,Region XII - SOCCSKSARGEN,Sarangani,Sarangani,,,,,,,Both,"Nlsa Rd., Barangay Lagao, General Santos City",6.133361,125.185778,valid,12,12308,1230800,1230800011
TESDA07535,GLAN SCHOOL OF ARTS AND TRADES,Region XII,Region XII - SOCCSKSARGEN,Sarangani,Sarangani,,,,,,,Assessment Center Only,"E. Barcelona Street, Poblacion Glan, Saranagani Province",5.8220193,125.2087128,valid,12,12080,1208002,1208002023
TESDA07536,"GRACIANO INSTITUTE ACADEMY, INC.",Region XII,Region XII - SOCCSKSARGEN,Sarangani,Sarangani,,,,,,,Both,"Upper Cahilsot, Calumpang General Santos City",6.083121,125.133124,valid,12,12308,1230800,1230800033
TESDA07537,HAGTECHA INC.,Region XII,Region XII - SOCCSKSARGEN,Sarangani,Sarangani,,,,,,,Both,"Lot 906-a 15b Aparente St., City Heights, General Santos City",6.1210246,125.1713644,valid,12,12308,1230800,1230800034
TESDA07538,"HOLY TRINITY COLLEGE OF GENERAL SANTOS CITY, INC.",Region XII,Region XII - SOCCSKSARGEN,Sarangani,Sarangani,,,,,,,Both,"Fiscal Gregorio Daproza Ave., General Santos City",6.11308,125.168823,valid,12,12308,1230800,1230800035
TESDA07539,JAMES L. CHIONGBIAN NATIONAL TRADE SCHOOL,Region XII,Region XII - SOCCSKSARGEN,Sarangani,Sarangani,,,,,,,Assessment Center Only,"Kling, Kiamba, Sarangani Province",5.9391884,124.7212002,valid,12,12080,1208003,1208003007
TESDA07540,JLC TRAINING CENTER INC.,Region XII,Region XII - SOCCSKSARGEN,Sarangani,Sarangani,,,,,,,Both,"Purok Fatima, Bagacay, Alabel, Sarangani Province",6.1115725,125.2983932,valid,12,12080,1208001,1208001002
TESDA07541,"JND INTEGRATED FARM INSTITUTE, INC.",Region XII,Region XII - SOCCSKSARGEN,Sarangani,Sarangani,,,,,,,Both,"Sitio Lupa, Barangay Atlae, Malungon, Sarangani Province",6.339063765,125.2203319,valid,12,12080,1208007,1208007003
TESDA07542,"JOJI ILAGAN INTERNATIONAL SCHOOL OF HOTEL & TOURISM MANAGEMENT, INC.",Region XII,Region XII - SOCCSKSARGEN,Sarangani,Sarangani,,,,,,,Both,"Leon Llido St., Brgy. City Heights, General Santos City",6.1250515,125.181523,valid,12,12308,1230800,1230800034
TESDA07543,LORANA FARM AND TECHNICAL INSTITUTE INC.,Region XII,Region XII - SOCCSKSARGEN,Sarangani,Sarangani,,,,,,,Both,"Purok 2 Extension, Lanton, Apopong, General Santos City",6.1211716,125.12897,valid,12,12308,1230800,1230800029
TESDA07544,"MINDANAO POLYTECHNIC COLLEGE, INC.",Region XII,Region XII - SOCCSKSARGEN,Sarangani,Sarangani,,,,,,,Both,"Crossing Makar, Brgy. Labangal, General Santos City",6.117257,125.145341,valid,12,12308,1230800,1230800012
TESDA07545,"NEW BRIGHTON SCHOOL OF THE PHILIPPINES, INC.",Region XII,Region XII - SOCCSKSARGEN,Sarangani,Sarangani,,,,,,,Both,"010 Quezon Avenue, Dadiangas West, General Santos City",6.1090903,125.1691569,valid,12,12308,1230800,1230800037
TESDA07546,"NIMER EDUCATIONAL INSTITUTE AND TECHNOLOGY, INC.",Region XII,Region XII - SOCCSKSARGEN,Sarangani,Sarangani,,,,,,,Both,"Kaman Building, Jose Catolico St.,  Brgy. Lagao, General Santos City",6.114689,125.183106,valid,12,12308,1230800,1230800011
TESDA07547,"NOTRE DAME OF DADIANGAS UNIVERSITY, INC.",Region XII,Region XII - SOCCSKSARGEN,Sarangani,Sarangani,,,,,,,Both,"Marist Avenue, General Santos City",6.1185,125.1715,valid,12,12308,1230800,1230800035
TESDA07548,"PASSIONIST TECHNOLOGICAL INSTITUTE, INC.",Region XII,Region XII - SOCCSKSARGEN,Sarangani,Sarangani,,,,,,,Both,"Holy Cross Compd., Calumpang, General Santos City",6.076183,125.149609,valid,12,12308,1230800,1230800033
TESDA07549,PHIL MILLENNIUM COLLEGES FOUNDATION INC.,Region XII,Region XII - SOCCSKSARGEN,Sarangani,Sarangani,,,,,,,Both,"One Roma Square Aparente St., City Heights, General Santos City",6.1311332,125.1716137,valid,12,12308,1230800,1230800034
TESDA07550,PROVINCIAL TRAINING CENTER - MALAPATAN,Region XII,Region XII - SOCCSKSARGEN,Sarangani,Sarangani,,,,,,,Assessment Center Only,"Purok Sto. Niño, Barangay Tuyan, Malapatan, Sarangani Province",6.007116,125.294149,valid,12,12080,1208006,1208006011
TESDA07551,"RAMON MAGSAYSAY MEMORIAL COLLEGES, INC.",Region XII,Region XII - SOCCSKSARGEN,Sarangani,Sarangani,,,,,,,Both,"Pioneer Avenue, General Santos City",6.11165,125.1725,valid,12,12308,1230800,1230800036
TESDA07552,RAPHAEL ALESSANDRI FOUNDATION ACADEMY,Region XII,Region XII - SOCCSKSARGEN,Sarangani,Sarangani,,,,,,,Both,"Purok Veterans, National Highway, Brgy. Calumpang, General Santos City",6.8207,125.14828,valid,11,11024,1102407,1102407010
TESDA07553,RHJ TECHNICAL LEARNING CENTER INC.,Region XII,Region XII - SOCCSKSARGEN,Sarangani,Sarangani,,,,,,,Both,"Anthurium Malandag, Malungon, Sarangani",5.863165559,124.9968706,valid,12,12080,1208004,1208004014
TESDA07554,"SARCO TRAINING CENTER, INC.",Region XII,Region XII - SOCCSKSARGEN,Sarangani,Sarangani,,,,,,,Both,"Purok Masagana, National Highway, Badtasan, Kiamba, Sarangani Province",5.997867,124.62034,valid,12,12080,1208003,1208003001
TESDA07555,SARGEN INTEGRATED TECHNICAL DEVELOPMENT CENTER INC.,Region XII,Region XII - SOCCSKSARGEN,Sarangani,Sarangani,,,,,,,Both,"Purok 13, Blk 4, Lot 24 - 25, Mc Village Fatima General Santos City",6.0339,125.0629,valid,12,12308,1230800,1230800027
TESDA07556,"SOCSKSARGEN COLLEGE OF TECHNOLOGY, INC.",Region XII,Region XII - SOCCSKSARGEN,Sarangani,Sarangani,,,,,,,Both,"Poblacion (maasim), Maasim, Sarangani, Region Xii",5.861221,124.99305,valid,12,12080,1208004,1208004014
TESDA07557,"SOUTH COTABATO SECURITY TRAINING CENTER, INC.",Region XII,Region XII - SOCCSKSARGEN,Sarangani,Sarangani,,,,,,,Both,"Viscout St., Queenies Love Village, Brgy. City Heights, General Santos City",6.121756,125.174167,valid,12,12308,1230800,1230800034
TESDA07558,"SOUTHERN TECHNO TRADE TRAINING CENTER, INC.",Region XII,Region XII - SOCCSKSARGEN,Sarangani,Sarangani,,,,,,,Both,"Lot E-17, Junction Makar, Brgy. Labangal, General Santos City",6.1164733,125.1473927,valid,12,12308,1230800,1230800012
TESDA07559,"SOUTHPOINT COLLEGE OF ARTS AND TECHNOLOGY, INC.",Region XII,Region XII - SOCCSKSARGEN,Sarangani,Sarangani,,,,,,,Both,"Spotto St., Dadiangas West, General Santos City",6.107177,125.170422,valid,12,12308,1230800,1230800037
TESDA07560,"STI COLLEGE - GEN. SANTOS, INC.",Region XII,Region XII - SOCCSKSARGEN,Sarangani,Sarangani,,,,,,,Assessment Center Only,"J. Catolico Sr. Ave., General Santos City",6.114689,125.183106,valid,12,12308,1230800,1230800011
TESDA07561,"STRATFORD INTERNATIONAL SCHOOL, INC",Region XII,Region XII - SOCCSKSARGEN,Sarangani,Sarangani,,,,,,,Both,"J Catolico Ave., Lagao, General Santos City",6.1141323,125.1836894,valid,12,12308,1230800,1230800011
TESDA07562,"TECHNICAL INSTITUTE OF SOUTHERN MINDANAO, INC.",Region XII,Region XII - SOCCSKSARGEN,Sarangani,Sarangani,,,,,,,Both,"Barangay Hall Drive, Cornelio Subdivision, Purok 7, New Society, Apopong, General Santos City",6.13183,125.1304706,valid,12,12308,1230800,1230800029
TESDA07563,TESDA SOCCSKSARGEN-MANPOWER DEVELOPMENT CENTER (TSOX-MPDC),Region XII,Region XII - SOCCSKSARGEN,Sarangani,Sarangani,,,,,,,Assessment Center Only,"Purok Millango, Spring, Alabel, Sarangani Province",1251747.2,60459.0,out_of_bounds,,,,
TESDA07564,TESDA TRAINING CENTER - GENERAL SANTOS CITY,Region XII,Region XII - SOCCSKSARGEN,Sarangani,Sarangani,,,,,,,Both,"Prk. 3, Brgy., Tinagacan, General Santos City",6.211308,125.238224,valid,12,12308,1230800,1230800028
TESDA07565,ZION DRIVING  AND TECHNICAL SKILLS  ACADEMY INC.,Region XII,Region XII - SOCCSKSARGEN,Sarangani,Sarangani,,,,,,,Both,"Guinto-leoncio Compound, Saint Joseph St., Lagao, General Santos City",6.12848084,125.1836946,valid,12,12308,1230800,1230800011
TESDA07566,Celestial Builders Training Institute Inc.,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Banga,Banga,2nd,1st,Private,TVI,Both,"Block 1 Sitio Lower Lampaco, 2nd District Liwanay (Barrio 1), Banga, South Cotabato",6.39296,124.75784,valid,12,12063,1206302,1206302014
TESDA07567,Nenita Farm Rice - Based Farm,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Banga,Banga,2nd,1st,Private,Farm School,Provider Only,"Brgy. Rizal 3, Banga, South Cotabato",6.45572,124.72859,valid,12,12063,1206302,1206302019
TESDA07568,AVH Colleges Inc.,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Koronadal CIty,Koronadal CIty,2nd,Component,Private,TVI,Provider Only,"Gensan Drive, Prk. Villegas, Zone III (Pob.), City of Koronadal, South Cotabato",6.47867351,124.86743597,valid,12,12063,1206306,1206306018
TESDA07569,"King's College of Marbel, Inc.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Koronadal CIty,Koronadal CIty,2nd,Component,Private,TVI,Provider Only,"Brgy. Morales, City of Koronadal, South Cotabato",6.5138564,124.826861,valid,12,12063,1206306,1206306012
TESDA07570,"Ramon Magsaysay Memorial Colleges - Marbel, Inc.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Koronadal CIty,Koronadal CIty,2nd,Component,Private,TVI,Provider Only,"Unit 7, LV Bldg., Alunan Ave., Koronadal City, South Cotabato",6.49967469,124.84320679,valid,12,12063,1206306,1206306018
TESDA07571,"Apostol's Techno-Demo Learning Farm, Inc.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Koronadal City,Koronadal City,2nd,Component,Private,TVI,Provider Only,"Purok Roxas, Brgy. Concepcion, City of Koronadal, South Cotabato",6.478314,124.88603,valid,12,12063,1206306,1206306006
TESDA07572,"Aroma Wellness Institute, Inc.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Koronadal City,Koronadal City,2nd,Component,Private,TVI,Provider Only,"Gensan Drive, Koronadal City, South Cotabato",6.5014781,124.842263,valid,12,12063,1206306,1206306019
TESDA07573,"Austin Training and Assessment Center, Inc. (AAC)",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Koronadal City,Koronadal City,2nd,Component,Private,TVI,Provider Only,"Unit 2, Judge Alba St., Purok St. Gabriel , Zone 3, Koronadal City",6.49952,124.84299,valid,12,12063,1206306,1206306018
TESDA07574,"Green Valley College Foundation, Inc.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Koronadal City,Koronadal City,2nd,Component,Private,HEI,Provider Only,"Km 2, Barrio 2, Gensan Drive, Koronadal City, South Cotabato",6.4908,124.85556,valid,12,12063,1206306,1206306025
TESDA07575,"Holy Child College of Information Technology, Inc.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Koronadal City,Koronadal City,2nd,Component,Private,TVI,Provider Only,"General Santos Drive, Koronadal City",6.49679,124.84762,valid,12,12063,1206306,1206306018
TESDA07576,"JRS Languance and Skills Institute, Inc.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Koronadal City,Koronadal City,2nd,Component,Private,TVI,Provider Only,"Judge Alba St., beside SOCOMEDICS Hospital, Barangay Zone III, City of Koronadal",6.49118,124.84492,valid,12,12063,1206306,1206306018
TESDA07577,"Korbel Foundation College, Inc.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Koronadal City,Koronadal City,2nd,Component,Private,HEI,Both,"Gensan Drive, Purok Spring 2, Brgy. Morales, Koronadal City",6.51676,124.82399,valid,12,12063,1206306,1206306012
TESDA07578,"Koronadal Christian Ivy School, Inc.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Koronadal City,Koronadal City,2nd,Component,Private,TVI,Provider Only,"General Santos Drive, Brgy. Morales, City of Koronadal, South Cotabato",6.50923,124.83287,valid,12,12063,1206306,1206306012
TESDA07579,"Koronadal Millennial Academy, Inc.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Koronadal City,Koronadal City,2nd,Component,Private,TVI,Provider Only,"General Santos Drive, Brgy. Morales, City of Koronadal, South Cotabato",6.51368,124.82851,valid,12,12063,1206306,1206306012
TESDA07580,"Marbel Institute of Technical College, Inc.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Koronadal City,Koronadal City,2nd,Component,Private,TVI,Both,"Alunan Avenue, Koronadal City",6.49277,124.83609,valid,12,12063,1206306,1206306019
TESDA07581,"Marbel School of Science and Technology, Inc.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Koronadal City,Koronadal City,2nd,Component,Private,HEI,Both,"Upper Valley, Bo.2, Korondal City",6.49648261,124.86191074,valid,12,12063,1206306,1206306025
TESDA07582,"Marian Southern Institute of Technology, Inc.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Koronadal City,Koronadal City,2nd,Component,Private,TVI,Provider Only,"Purok Bayanihan, Barrio 2-Barrio 5 Rd., Santo Niño (Bo. 2), Koronadal City, South Cotabato",6.50807305,124.87916574,valid,12,12063,1206306,1206306025
TESDA07583,"Marvelous College of Technology, Inc.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Koronadal City,Koronadal City,2nd,Component,Private,HEI,Both,"M. H. del Pilar St., Koronadal City",6.49311,124.83592,valid,12,12063,1206306,1206306019
TESDA07584,Nilda's Farm Training Center Inc.,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Koronadal City,Koronadal City,2nd,Component,Private,TVI,Provider Only,"Purok Mariveles, Paraiso, City of Koronadal",6.49373766,124.81384721,valid,12,12063,1206306,1206306015
TESDA07585,"Notre Dame of Marbel University, Inc.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Koronadal City,Koronadal City,2nd,Component,Private,HEI,Both,"Alunan Avenue, Koronadal City, South Cotabato",6.49545,124.84251,valid,12,12063,1206306,1206306018
TESDA07586,"Regency Polytechnic College, Inc.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Koronadal City,Koronadal City,2nd,Component,Private,HEI,Provider Only,"General Santos Drive, Brgy. Morales, Koronadal City",6.51777,124.82267,valid,12,12063,1206306,1206306012
TESDA07587,"South Asiatech College, Inc.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Koronadal City,Koronadal City,2nd,Component,Public,LGU,Provider Only,"081 Purok Maharlika Nia Road General Paulino Santos (Bo. 1) Koronadal City, South Cotabato",6.55336,124.82964,valid,12,12065,1206507,1206507001
TESDA07588,"Southern Institute of Technical Education & Driving School, Inc.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Koronadal City,Koronadal City,2nd,Component,Private,TVI,Provider Only,"10 corner Odi-Balmores Sts., Koronadal City",6.50226,124.85091,valid,12,12063,1206306,1206306008
TESDA07589,"Southern Philippine Technical College of Koronadal, Inc.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Koronadal City,Koronadal City,2nd,Component,Private,HEI,Both,"Poticar, (Satellite Market) Barangay General Paulino Santos, City of Koronadal, South Cotabato",6.50226,124.85325,valid,12,12063,1206306,1206306008
TESDA07590,"St. Alexius College, Inc.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Koronadal City,Koronadal City,2nd,Component,Private,HEI,Both,"Gensan Drive, Koronadal City, South Cotabato",6.50485,124.83697,valid,12,12063,1206306,1206306019
TESDA07591,"Sta. Cruz Technical and Vocational School, Inc.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Koronadal City,Koronadal City,2nd,Component,Private,TVI,Both,"Masipag, Sta. Cruz, Koronadal City",6.46896,124.84081,valid,12,12063,1206306,1206306024
TESDA07592,"Umani Cabal Farm, Inc.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Koronadal City,Koronadal City,2nd,Component,Private,TVI,Both,"Purok Hechanova, Brgy. Paraiso, City of Koronadal, South Cotabato",6.50186317,124.8006906,valid,12,12063,1206315,1206315013
TESDA07593,Green Land Agricultural College Inc.,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Lake Sebu,Lake Sebu,2nd,1st,Private,TVI,Both,"Sitio Cuba, Brgy. Tasiman, Lake Sebu, South Cotabato",6.2439,124.6686,valid,12,12063,1206319,1206319019
TESDA07594,"Lake Sebu Technical School, Inc.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Lake Sebu,Lake Sebu,2nd,1st,Private,TVI,Provider Only,"T'boli Village, Pob. Lake Sebu, South Cotabato",6.33459,124.67454,valid,12,12063,1206313,1206313023
TESDA07595,Alexa Community School Incorporated,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Norala,Norala,2nd,3rd,Private,TVI,Both,"Poblacion, Norala, South Cotabato",6.52128,124.65581,valid,12,12063,1206311,1206311013
TESDA07596,"GB Integrated - Diversified Farm and Technical Institute, Incorporated",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Norala,Norala,2nd,3rd,Private,TVI,Provider Only,"GB Farm Purok Imelda, Barangay Poblacion, Norala, South Cotabato",6.52109307,124.6610427,valid,12,12063,1206311,1206311013
TESDA07597,Jomento Farm School Inc.,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Norala,Norala,2nd,3rd,Private,TVI,Provider Only,"Upper Balabago, Poblacion, Norala, South Cotabato",6.50073,124.63968,valid,12,12063,1206311,1206311013
TESDA07598,Pro Learning Vocational Training and Assessment Center Inc.,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Norala,Norala,2nd,3rd,Private,TVI,Both,"Prurok Paghedait, Liberty, Norala, South Cotabato",6.52343314,124.63065831,valid,12,12063,1206311,1206311007
TESDA07599,TFK Elite 888 Corp.,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Norala,Norala,2nd,3rd,Private,TVI,Provider Only,"Burgos Street, Poblacion, Norala, South Cotabato",6.52275726,124.65471827,valid,12,12063,1206311,1206311013
TESDA07600,"Vandelon K-888 Technical Vocational Institute and Assessment Center, Inc.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Norala,Norala,2nd,3rd,Private,TVI,Both,"Albert Morrow St., Poblacion, Norala, South Cotabato",6.52330785,124.6588174,valid,12,12063,1206311,1206311013
TESDA07601,"B.E.S.T. College of Polomolok (BEST Polomolok), Inc.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Polomolok,Polomolok,1st,1st,Private,HEI,Both,"Valencia Site, Polomolok, South Cotabato",6.23108264,125.07748844,valid,12,12063,1206312,1206312014
TESDA07602,"Hopping Pines Academy, Inc.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Polomolok,Polomolok,1st,1st,Private,TVI,Provider Only,"Purok 4, Brgy. Crossing Palkan, Polomolok, South Cotabato",6.26868384,125.01159142,valid,12,12063,1206312,1206312002
TESDA07603,J3ED FARM,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Polomolok,Polomolok,1st,1st,Private,Farm School,Provider Only,"Purok 1, Brgy. Rubber, Polomolok, South Cotabato",6.21579119,125.04594035,valid,12,12063,1206312,1206312017
TESDA07604,Raphael Alessandri Foundation Academy,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Polomolok,Polomolok,1st,1st,Private,TVI,Provider Only,"Prk. Maunlad, Silway 8, Polomolok, South Cotabato",6.19493107,125.09212634,valid,12,12063,1206312,1206312019
TESDA07605,"Schola De San Jose, Inc.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Polomolok,Polomolok,1st,1st,Private,HEI,Provider Only,"Cannery Road, Polomolok, South Cotabato",6.21783,125.06714,valid,12,12063,1206312,1206312014
TESDA07606,"Southern Institute of Technical Education & Driving School, Inc.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Polomolok,Polomolok,2nd,1st,Private,TVI,Provider Only,"National Highway, Brgy. Magsaysay, Polomolok, South Cotabato",6.21848,125.06055,valid,12,12063,1206312,1206312016
TESDA07607,Unified Engineering Workers Multi-Purpose Cooperative,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Polomolok,Polomolok,1st,1st,Private,TVI,Provider Only,"Purok San Miguel, Cannery Road, Polomolok, South Cotabato",6.22373,125.07331,valid,12,12063,1206312,1206312014
TESDA07608,Casica's Integrated Farm Institute Inc.,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Santo Niño,Santo Niño,2nd,3rd,Private,TVI,Provider Only,"Purok Riverside, M. Roxas, Sto. Niño, South Cotabato",6.44614857,124.6331923,valid,12,12063,1206318,1206318004
TESDA07609,Creation's Vocational and Training Center Inc.,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Santo Niño,Santo Niño,2nd,3rd,Private,TVI,Both,"Proper Poblacion, Santo Niño, South Cotabato",6.42135195,124.68025453,valid,12,12063,1206318,1206318006
TESDA07610,Don Martin Institute of Technology Inc.,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Santo Niño,Santo Niño,2nd,3rd,Private,TVI,Provider Only,"Purok Everlastinng I, San Isidro II, Santo Niño, South Cotabato",6.45537126,124.6832832,valid,12,12063,1206318,1206318007
TESDA07611,"Roel Balbarono Ardiente College, Inc.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Santo Niño,Santo Niño,2nd,3rd,Private,TVI,Provider Only,"Poblacion, Sto. Niño, South Cotabato",6.43913,124.67353,valid,12,12063,1206318,1206318006
TESDA07612,"Saint Margareth Technical-Vocational Education and Training Center, Inc.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Santo Niño,Santo Niño,2nd,3rd,Private,TVI,Both,"Purok San Vicente Poblacion, Sto.Niño National Highway South Cotabato",6.49053468,124.65337928,valid,12,12063,1206318,1206318008
TESDA07613,ADSET Skills and Training Center Inc.,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Surallah,Surallah,2nd,1st,Private,TVI,Both,"315 Dahlia St. Libertad Poblacion, Surallah, South Cotabato",6.37921,124.74919,valid,12,12063,1206313,1206313019
TESDA07614,"Akademia Driving Training Center, Inc.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Surallah,Surallah,2nd,1st,Private,TVI,Provider Only,"JP Laurel, Zone IV, Libertad, Poblacion, Surallah, South Cotabato",6.38254,124.74039,valid,12,12063,1206313,1206313019
TESDA07615,Halfmoon Training and Assessment Center Incorporated,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Surallah,Surallah,2nd,1st,Private,TVI,Both,"0017 Ground Floor, Mandahinog Building, Magno Street, Magno Subdivision, Libertad , Surallah, South Cotabato",6.38601294,124.7521179,valid,12,12063,1206313,1206313019
TESDA07616,"Holy Child Central Colleges, Inc.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Surallah,Surallah,2nd,1st,Private,HEI,Provider Only,"Allah Valley Drive, Surallah , South Cotabato",6.37796,124.74981,valid,12,12063,1206313,1206313019
TESDA07617,Provincial Training Center - Surallah,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Surallah,Surallah,1st,1st,Public,TTI,Provider Only,"Brgy. Centrala, Surallah, South Cotabato",6.334531497,124.7619845,valid,12,12063,1206313,1206313003
TESDA07618,Provincial Training Center - Surallah,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Surallah,Surallah,1st,1st,Public,TTI,Provider Only,"Brgy. Centrala, Surallah, South Cotabato",6.3345315,124.76198447,valid,12,12063,1206313,1206313003
TESDA07619,Skyline Institute of Technology Inc.,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Surallah,Surallah,2nd,1st,Private,TVI,Both,"Rizal St. Zone 5, Libertad, Surallah, South Cotabato",6.38197243,124.75221824,valid,12,12063,1206313,1206313019
TESDA07620,South Cotabato State College,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Surallah,Surallah,2nd,1st,Public,SUC,Both,"Brgy. Dajay, Surallah, So. Cotabato",6.37733501,124.72608834,valid,12,12063,1206313,1206313005
